code,type
2360,3
2360,59
2361,70
2362,17
2362,84
2363,70
2363,73
2364,5
2364,56
2365,19
2366,14
2366,50
2367,31
2367,61
2368,70
2368,74
2368,60
2368,28
2368,44
2368,38
2369,70
2369,74
2370,78
2370,10
2370,53
2371,16
2371,74
2372,68
2372,70
2372,38
2373,17
2373,74
2373,76
2374,22
2374,71
2374,60
2374,3
2374,52
2374,53
2375,6
2375,70
2376,74
2377,26
2377,31
2377,70
2377,67
2377,83
2377,60
2377,54
2378,22
2378,6
2378,23
2378,71
2378,44
2379,68
2379,76
2380,31
2380,70
2380,67
2380,73
2381,6
2382,17
2382,31
2382,67
2382,34
2383,51
2383,82
2383,3
2384,16
2385,31
2385,70
2385,67
2385,73
2385,42
2385,15
2386,74
2386,65
2386,53
2387,64
2387,74
2387,60
2388,70
2388,14
2389,23
2389,71
2389,79
2390,70
2390,80
2391,68
2391,44
2392,22
2392,71
2392,65
2392,79
2392,63
2392,49
2393,5
2393,32
2394,68
2395,31
2395,67
2395,3
2396,35
2396,21
2397,31
2397,70
2397,67
2397,74
2398,31
2398,70
2398,74
2398,60
2398,82
2399,5
2399,33
2400,67
2400,54
2400,73
2401,71
2401,82
2401,3
2401,52
2402,68
2402,70
2402,48
2402,41
2403,70
2403,67
2403,7
2403,54
2403,34
2403,73
2404,17
2404,70
2405,5
2405,10
2406,5
2406,14
2406,33
2407,17
2407,70
2407,79
2408,70
2408,54
2408,73
2409,70
2409,69
2409,15
2410,50
2411,17
2411,70
2411,55
2411,32
2412,22
2412,70
2412,39
2412,83
2412,74
2412,7
2412,38
2413,58
2413,76
2414,70
2415,76
2416,70
2416,21
2416,74
2416,7
2416,51
2416,34
2417,48
2417,58
2418,26
2418,31
2418,70
2418,67
2418,83
2418,60
2418,54
2419,68
2420,70
2420,67
2420,9
2420,73
2420,19
2421,70
2421,21
2421,7
2421,32
2422,68
2422,17
2422,70
2423,76
2424,6
2424,70
2424,14
2424,69
2425,5
2426,51
2426,3
2426,59
2427,83
2427,28
2427,11
2427,79
2427,59
2428,26
2429,70
2429,74
2430,70
2431,70
2431,54
2432,68
2433,47
2433,64
2433,43
2434,70
2434,3
2434,62
2435,70
2435,38
2436,70
2436,74
2437,48
2437,10
2438,48
2438,18
2439,64
2439,62
2440,70
2440,5
2441,48
2441,74
2441,9
2442,73
2443,70
2443,67
2444,70
2444,21
2445,31
2445,70
2445,67
2445,73
2446,5
2446,33
2447,22
2447,74
2447,7
2448,31
2448,70
2448,16
2448,67
2449,23
2449,60
2449,36
2450,61
2450,19
2451,17
2451,48
2451,18
2452,6
2453,70
2454,17
2454,64
2454,82
2454,73
2455,70
2455,48
2455,45
2456,5
2456,83
2456,71
2456,65
2456,59
2457,18
2458,31
2458,67
2458,73
2458,32
2459,16
2459,5
2459,74
2460,31
2460,67
2460,7
2460,34
2460,73
2461,70
2461,5
2462,64
2462,74
2463,68
2464,67
2465,70
2465,61
2465,19
2466,22
2466,70
2466,71
2466,65
2466,32
2467,16
2467,65
2468,18
2468,43
2469,31
2469,70
2469,73
2470,81
2470,79
2470,59
2471,70
2471,64
2472,68
2472,17
2472,84
2472,76
2473,70
2473,38
2473,61
2473,3
2474,70
2474,71
2474,76
2474,45
2475,50
2476,6
2476,70
2476,64
2477,74
2478,70
2478,67
2478,34
2479,68
2479,17
2480,5
2480,65
2481,70
2482,15
2483,22
2483,70
2483,39
2483,83
2483,74
2483,7
2483,38
2484,5
2484,83
2484,33
2485,70
2486,17
2486,70
2486,67
2486,71
2486,9
2487,70
2487,74
2487,65
2487,44
2487,50
2487,59
2488,5
2488,14
2488,33
2488,53
2489,51
2489,73
2489,72
2490,70
2490,74
2491,17
2491,70
2491,67
2491,61
2492,44
2493,17
2493,70
2493,64
2494,76
2494,45
2496,16
2497,71
2497,65
2497,44
2497,50
2498,6
2499,17
2499,70
2499,16
2499,74
2500,70
2500,74
2500,60
2500,36
2500,62
2501,31
2501,67
2502,70
2503,17
2503,64
2504,5
2505,67
2505,65
2505,34
2505,63
2506,70
2506,67
2506,38
2507,70
2507,20
2508,70
2508,16
2508,5
2508,14
2508,65
2509,33
2509,40
2509,3
2510,71
2510,29
2510,42
2511,33
2512,33
2512,76
2512,3
2513,17
2513,71
2513,65
2513,79
2514,64
2514,5
2515,23
2516,65
2517,5
2517,84
2517,33
2518,68
2518,17
2518,76
2519,78
2519,53
2520,68
2520,47
2520,29
2521,76
2521,45
2522,47
2522,42
2523,68
2523,64
2524,70
2525,22
2526,17
2526,70
2527,68
2527,76
2528,17
2528,70
2529,70
2529,48
2530,70
2530,18
2531,6
2531,16
2531,23
2531,44
2532,24
2532,59
2533,70
2534,64
2535,70
2535,7
2536,6
2536,59
2537,6
2537,31
2537,70
2537,64
2537,69
2538,74
2539,83
2539,70
2539,74
2540,70
2540,54
2540,80
2541,22
2541,21
2541,60
2543,64
2543,74
2543,79
2544,65
2544,28
2544,59
2545,70
2546,59
2546,2
2547,71
2547,60
2547,80
2548,64
2548,45
2549,64
2549,45
2550,5
2550,8
2550,84
2550,61
2551,57
2551,59
2552,70
2553,47
2553,17
2553,48
2554,5
2554,65
2554,79
2555,70
2555,74
2555,60
2555,28
2555,44
2555,38
2556,70
2556,14
2557,64
2557,60
2557,51
2557,3
2558,5
2558,33
2559,48
2559,67
2559,29
2559,9
2560,6
2560,70
2560,64
2561,70
2561,42
2562,74
2563,23
2563,64
2563,36
2564,64
2564,74
2564,60
2565,22
2565,64
2565,71
2565,74
2565,60
2565,28
2566,5
2566,10
2567,5
2567,71
2567,65
2569,70
2570,70
2571,5
2571,83
2571,14
2571,33
2572,68
2573,74
2573,60
2573,54
2574,31
2574,70
2574,67
2574,34
2575,41
2575,15
2576,70
2576,74
2577,12
2577,59
2578,70
2578,74
2578,54
2578,73
2579,17
2579,70
2580,5
2581,16
2582,26
2582,23
2582,64
2582,83
2582,71
2582,50
2583,66
2583,61
2583,19
2583,59
2584,26
2584,23
2584,64
2584,83
2584,71
2584,50
2585,60
2585,28
2585,32
2586,74
2587,16
2588,73
2588,69
2589,22
2589,74
2589,28
2590,64
2590,32
2591,31
2591,70
2591,65
2592,68
2592,17
2592,41
2593,70
2593,74
2594,70
2594,64
2594,74
2594,60
2595,70
2596,68
2596,50
2597,70
2597,23
2597,69
2597,3
2597,52
2598,70
2598,44
2599,47
2600,59
2600,2
2601,47
2602,47
2602,48
2602,18
2603,46
2603,83
2603,74
2603,44
2604,70
2604,83
2604,74
2604,60
2604,28
2604,51
2606,48
2606,52
2607,17
2607,48
2607,73
2607,45
2608,48
2608,58
2609,70
2609,74
2609,38
2610,22
2610,70
2610,48
2610,74
2610,51
2610,32
2611,47
2611,78
2611,48
2611,58
2611,51
2611,45
2612,10
2613,17
2613,70
2613,74
2614,60
2614,82
2614,61
2614,3
2615,70
2616,70
2616,48
2617,5
2617,53
2618,70
2618,74
2618,60
2619,17
2619,84
2619,74
2620,67
2620,73
2621,71
2621,74
2621,60
2621,65
2622,38
2622,49
2623,5
2624,5
2624,14
2625,64
2625,76
2626,48
2626,51
2626,15
2627,70
2627,74
2628,47
2628,17
2628,70
2628,48
2628,73
2629,70
2629,74
2629,32
2630,67
2630,34
2631,6
2632,67
2632,73
2632,76
2633,16
2633,5
2633,50
2634,70
2634,74
2635,71
2635,79
2636,59
2636,2
2637,70
2637,48
2638,68
2638,50
2638,49
2639,70
2639,54
2640,74
2640,33
2641,6
2641,31
2641,70
2641,13
2641,60
2641,38
2642,70
2642,16
2642,14
2644,64
2645,70
2645,16
2645,74
2645,54
2645,65
2645,44
2645,32
2646,22
2646,74
2646,69
2647,26
2647,70
2647,16
2648,35
2648,21
2649,31
2649,67
2649,34
2649,82
2650,70
2651,31
2651,64
2651,18
2652,65
2652,50
2653,5
2653,10
2654,64
2655,70
2655,39
2655,74
2655,7
2655,38
2656,73
2656,18
2657,64
2657,38
2657,3
2658,17
2658,64
2658,9
2658,44
2659,31
2660,71
2661,70
2661,64
2661,74
2661,65
2662,5
2662,65
2663,5
2664,68
2665,26
2665,16
2665,5
2666,64
2666,5
2667,70
2668,70
2669,43
2670,64
2671,68
2671,64
2671,60
2671,28
2672,70
2673,22
2673,70
2673,74
2673,7
2673,38
2674,47
2674,48
2674,74
2674,73
2674,45
2675,70
2676,31
2676,5
2676,14
2677,71
2677,79
2678,31
2678,70
2678,74
2679,83
2679,70
2679,64
2679,74
2680,22
2680,74
2681,22
2681,74
2681,60
2681,28
2681,3
2682,68
2682,17
2682,70
2683,68
2683,48
2683,16
2683,50
2684,31
2684,73
2685,70
2685,74
2685,60
2685,32
2686,5
2687,5
2688,7
2688,51
2688,62
2689,68
2689,74
2689,50
2690,83
2690,71
2690,74
2690,60
2690,79
2690,80
2691,35
2691,21
2692,51
2692,3
2693,70
2693,34
2694,68
2694,79
2695,70
2695,74
2695,73
2696,68
2697,70
2697,80
2698,22
2698,74
2699,22
2699,70
2699,39
2699,83
2699,74
2699,7
2699,38
2700,51
2701,22
2701,70
2701,64
2701,71
2701,74
2702,76
2702,45
2703,47
2703,48
2703,58
2703,45
2704,31
2704,48
2704,64
2704,74
2705,45
2706,68
2707,70
2707,7
2708,68
2709,23
2709,82
2709,61
2709,3
2709,52
2709,59
2710,60
2710,20
2711,70
2711,83
2711,7
2712,70
2712,79
2712,53
2713,6
2713,31
2713,70
2713,61
2714,5
2715,70
2716,70
2716,60
2716,3
2717,70
2717,7
2717,32
2717,62
2718,17
2718,70
2719,49
2720,31
2720,71
2720,74
2720,65
2720,9
2721,70
2721,9
2722,48
2722,5
2722,82
2722,80
2723,5
2724,70
2724,7
2725,22
2725,71
2725,74
2725,79
2725,80
2725,49
2726,70
2726,44
2727,48
2727,9
2727,36
2728,70
2728,60
2728,65
2729,70
2729,48
2730,70
2731,70
2731,74
2731,28
2731,59
2732,83
2732,60
2732,28
2732,3
2732,32
2733,32
2734,6
2734,71
2734,60
2734,44
2734,79
2735,60
2735,28
2735,3
2736,68
2736,70
2736,41
2737,3
2737,52
2737,50
2738,5
2738,10
2738,53
2739,70
2740,70
2740,23
2741,22
2741,21
2741,64
2741,81
2741,3
2742,48
2742,16
2742,8
2743,70
2744,78
2744,81
2744,59
2745,17
2745,70
2746,54
2747,70
2747,84
2748,51
2748,82
2748,73
2748,61
2748,72
2749,71
2749,79
2750,64
2750,74
2750,33
2751,47
2751,48
2751,73
2752,83
2752,74
2752,10
2753,70
2753,39
2753,32
2754,22
2754,70
2754,74
2755,70
2755,54
2755,38
2756,68
2756,41
2756,76
2757,70
2757,67
2757,7
2758,68
2758,70
2758,48
2758,41
2759,70
2759,74
2760,70
2760,16
2760,23
2760,5
2760,74
2761,5
2761,51
2762,22
2762,67
2762,83
2762,34
2763,68
2763,17
2763,48
2764,51
2764,50
2764,59
2765,17
2765,70
2766,44
2766,76
2767,5
2767,84
2767,33
2768,70
2768,69
2769,17
2769,70
2769,54
2769,45
2770,64
2770,14
2771,17
2771,70
2772,17
2772,31
2772,70
2772,9
2773,65
2774,70
2774,67
2774,56
2774,69
2775,70
2775,60
2776,64
2776,74
2776,60
2776,65
2777,70
2777,41
2777,76
2778,67
2778,69
2779,17
2779,31
2779,70
2779,69
2780,70
2780,74
2780,28
2780,59
2781,70
2781,62
2782,6
2782,63
2782,50
2783,6
2784,41
2784,76
2784,10
2785,22
2785,71
2785,74
2785,60
2785,28
2786,70
2786,74
2787,21
2787,28
2788,6
2788,16
2788,23
2788,64
2789,70
2790,70
2790,74
2791,70
2791,67
2791,9
2792,17
2793,13
2793,81
2793,61
2793,59
2794,70
2794,19
2794,50
2795,68
2795,14
2796,70
2797,23
2797,5
2797,3
2797,52
2799,71
2799,79
2799,50
2800,6
2800,70
2800,60
2801,82
2801,73
2801,3
2802,70
2802,67
2802,19
2803,70
2803,67
2804,64
2804,54
2804,79
2804,80
2806,70
2806,80
2807,48
2807,65
2808,70
2809,16
2810,54
2810,56
2811,70
2811,39
2811,74
2811,32
2812,60
2812,7
2812,62
2813,17
2813,70
2813,80
2814,47
2814,76
2815,68
2815,39
2815,74
2817,47
2817,64
2817,73
2817,45
2818,74
2818,60
2819,6
2819,70
2819,64
2819,60
2819,50
2820,70
2821,16
2822,70
2822,74
2822,14
2822,54
2822,65
2823,6
2823,70
2824,5
2824,14
2825,16
2826,83
2826,71
2826,75
2826,69
2826,76
2827,78
2827,45
2827,53
2828,70
2828,83
2828,74
2829,26
2830,6
2830,70
2830,5
2831,5
2831,71
2831,74
2831,7
2832,68
2832,67
2832,76
2833,6
2833,70
2833,5
2833,79
2834,68
2834,47
2835,70
2835,67
2835,73
2836,70
2836,84
2837,5
2837,74
2838,70
2838,45
2839,5
2839,53
2840,47
2840,17
2840,39
2840,58
2840,73
2841,74
2843,70
2843,74
2843,60
2843,32
2844,47
2844,17
2845,5
2845,58
2845,82
2846,5
2846,82
2846,69
2846,10
2846,53
2847,6
2848,17
2848,70
2848,71
2849,60
2849,3
2849,32
2850,70
2850,54
2851,70
2851,73
2852,47
2852,22
2852,70
2852,45
2853,46
2853,70
2853,16
2853,5
2853,54
2853,65
2854,5
2854,82
2854,19
2855,65
2855,59
2856,18
2856,43
2857,68
2858,68
2858,69
2858,50
2859,68
2859,31
2860,68
2860,70
2860,8
2861,70
2861,45
2861,3
2861,32
2862,54
2863,17
2863,70
2863,48
2863,54
2864,70
2865,31
2865,70
2866,64
2867,22
2867,71
2867,74
2868,65
2868,49
2869,84
2869,71
2869,38
2869,3
2870,17
2870,76
2871,16
2871,5
2871,14
2871,19
2872,59
2872,2
2873,54
2873,73
2873,72
2874,17
2874,64
2875,16
2875,65
2875,50
2876,48
2876,43
2877,47
2877,17
2877,70
2877,48
2877,73
2877,76
2877,45
2878,31
2878,71
2878,74
2878,54
2878,50
2878,59
2879,70
2879,48
2879,67
2879,8
2879,14
2879,9
2880,70
2881,70
2881,48
2882,6
2882,23
2883,65
2883,61
2884,31
2884,70
2884,73
2885,68
2886,70
2886,74
2887,8
2887,33
2887,19
2888,22
2888,7
2888,28
2889,70
2889,34
2890,10
2891,16
2891,5
2892,68
2893,6
2893,70
2894,13
2894,59
2895,48
2896,31
2896,70
2896,67
2896,34
2897,70
2897,32
2898,70
2898,83
2898,73
2899,17
2899,5
2900,70
2900,44
2901,28
2902,70
2902,74
2902,60
2902,32
2903,48
2903,51
2903,41
2903,73
2904,70
2905,68
2906,68
2907,64
2907,45
2908,31
2909,6
2909,16
2909,23
2910,65
2911,65
2911,59
2912,70
2912,67
2912,51
2912,73
2912,15
2913,59
2914,31
2914,70
2914,67
2914,73
2914,69
2914,45
2915,70
2916,6
2916,44
2916,79
2917,83
2918,17
2918,70
2918,48
2918,8
2918,74
2918,41
2919,84
2920,22
2920,74
2920,51
2920,38
2920,50
2920,59
2921,59
2921,2
2922,68
2922,6
2923,17
2923,31
2923,34
2923,82
2923,73
2924,83
2925,22
2925,83
2925,71
2926,6
2926,70
2926,16
2926,36
2927,6
2928,70
2928,66
2928,63
2929,65
2929,59
2930,6
2930,59
2931,70
2931,64
2931,74
2931,60
2931,45
2932,68
2933,74
2933,73
2934,57
2934,25
2934,59
2935,22
2935,6
2935,71
2936,22
2936,70
2936,64
2936,71
2936,74
2937,17
2937,48
2937,9
2938,64
2938,60
2939,64
2939,3
2940,70
2941,6
2942,22
2943,48
2943,64
2943,80
2944,83
2944,64
2944,51
2944,3
2945,17
2946,26
2946,70
2946,79
2946,53
2947,10
2947,53
2948,70
2948,67
2948,7
2948,54
2948,34
2948,73
2949,6
2949,23
2949,59
2950,31
2950,70
2950,19
2951,70
2951,62
2952,70
2952,74
2952,60
2952,32
2953,70
2953,83
2953,74
2953,60
2953,32
2954,70
2954,83
2954,10
2955,24
2955,59
2956,65
2957,31
2957,70
2958,68
2959,70
2959,43
2960,23
2960,71
2960,82
2960,10
2961,64
2962,23
2962,71
2962,82
2962,10
2963,6
2963,70
2963,74
2964,68
2964,65
2964,50
2965,6
2965,44
2966,16
2966,5
2967,8
2968,70
2968,21
2968,83
2968,60
2969,12
2969,59
2970,8
2971,68
2972,59
2972,2
2973,48
2974,70
2974,7
2974,32
2974,62
2975,70
2976,17
2976,31
2976,54
2976,73
2977,68
2977,17
2977,74
2978,6
2979,70
2979,74
2980,70
2981,70
2982,68
2982,45
2983,59
2984,68
2984,70
2984,42
2985,31
2985,70
2985,67
2985,60
2985,32
2986,16
2986,5
2986,84
2987,23
2987,50
2988,48
2988,64
2988,5
2988,45
2989,22
2989,60
2989,28
2989,80
2990,47
2990,17
2990,70
2990,9
2991,22
2991,71
2991,74
2991,60
2991,65
2992,48
2992,67
2992,29
2992,9
2993,70
2993,51
2993,73
2993,69
2994,59
2994,2
2995,70
2995,40
2995,9
2996,5
2996,19
2997,48
2998,19
2999,38
2999,50
3000,47
3000,17
3000,48
3000,54
3001,47
3001,65
3001,45
3002,26
3002,70
3003,70
3003,10
3003,53
3004,70
3004,16
3004,5
3004,65
3005,26
3005,64
3006,70
3006,45
3007,17
3007,70
3007,74
3007,69
3008,70
3008,44
3009,70
3010,29
3010,28
3010,18
3010,3
3011,64
3012,47
3012,17
3012,70
3012,73
3013,68
3014,16
3014,49
3015,22
3015,83
3015,75
3015,74
3015,28
3016,70
3016,45
3017,68
3017,6
3017,50
3018,5
3019,26
3019,31
3019,33
3020,16
3020,19
3021,64
3021,5
3021,50
3022,15
3023,68
3023,17
3024,70
3024,51
3025,71
3025,60
3025,3
3025,59
3026,6
3026,70
3026,23
3027,3
3029,26
3030,16
3030,5
3030,19
3031,70
3032,17
3032,70
3032,8
3033,22
3033,70
3033,74
3034,68
3035,16
3036,47
3036,48
3036,64
3036,54
3036,73
3037,68
3038,70
3038,76
3039,68
3039,17
3039,76
3040,17
3040,18
3040,43
3041,68
3041,18
3042,61
3043,22
3043,6
3043,31
3043,71
3043,73
3044,59
3044,2
3045,5
3045,10
3045,53
3046,48
3046,67
3046,29
3046,9
3047,14
3047,53
3048,6
3048,28
3048,44
3048,59
3049,70
3049,74
3050,68
3050,70
3050,74
3051,47
3051,17
3051,76
3051,45
3052,70
3052,74
3053,68
3054,16
3054,84
3055,14
3055,33
3055,3
3056,17
3056,64
3056,73
3057,47
3057,43
3058,70
3058,14
3058,82
3059,70
3059,16
3059,50
3060,67
3060,7
3060,34
3060,73
3061,70
3061,39
3061,74
3061,60
3061,44
3062,31
3062,74
3063,48
3064,16
3065,70
3065,60
3066,70
3066,74
3066,60
3066,65
3066,82
3066,38
3067,64
3067,79
3068,68
3069,64
3069,65
3070,31
3070,70
3070,60
3071,61
3071,19
3072,3
3072,52
3073,70
3073,74
3073,65
3074,17
3074,70
3074,64
3074,84
3074,83
3075,64
3075,5
3076,6
3076,31
3076,70
3076,67
3077,70
3078,8
3078,41
3079,74
3079,65
3080,68
3080,70
3081,70
3081,45
3082,17
3082,48
3082,76
3083,68
3083,48
3083,9
3084,65
3085,47
3085,70
3085,48
3085,54
3085,45
3086,70
3087,16
3087,5
3087,71
3087,79
3087,3
3088,47
3088,29
3089,22
3089,83
3089,74
3090,57
3090,83
3090,49
3091,17
3091,70
3091,76
3093,17
3093,70
3093,54
3094,70
3095,47
3095,73
3096,5
3096,74
3097,64
3097,10
3098,67
3098,34
3098,73
3098,76
3099,70
3100,70
3100,74
3100,54
3100,65
3100,73
3101,59
3101,2
3102,70
3102,52
3103,18
3104,22
3104,74
3104,32
3105,17
3105,70
3106,31
3106,70
3107,70
3107,74
3107,60
3108,47
3108,48
3109,46
3109,70
3109,65
3110,17
3110,70
3111,16
3111,76
3111,50
3112,70
3112,55
3113,17
3113,70
3114,64
3114,60
3114,3
3114,52
3115,13
3115,65
3115,61
3115,59
3116,5
3116,28
3117,70
3117,5
3117,33
3118,70
3118,9
3118,41
3118,43
3119,17
3119,70
3120,48
3121,17
3121,31
3121,73
3122,31
3123,64
3124,79
3124,18
3125,64
3126,83
3126,17
3126,64
3127,65
3127,59
3128,70
3129,5
3129,8
3129,82
3129,61
3130,31
3130,70
3131,54
3131,73
3132,74
3132,65
3133,68
3134,17
3134,70
3134,73
3135,68
3135,47
3136,22
3136,70
3136,64
3136,71
3136,74
3137,70
3138,65
3138,50
3139,70
3139,64
3139,33
3140,70
3141,70
3142,71
3142,74
3142,73
3142,15
3143,33
3143,12
3143,53
3144,70
3144,43
3145,68
3146,73
3147,68
3147,48
3148,33
3149,70
3149,39
3149,83
3149,60
3149,3
3150,70
3150,55
3151,70
3151,5
3151,69
3152,26
3152,70
3152,18
3153,7
3153,19
3154,70
3155,16
3156,70
3157,47
3157,73
3157,76
3158,70
3159,70
3159,48
3159,67
3159,9
3159,38
3160,17
3161,71
3162,5
3162,66
3163,74
3163,65
3163,59
3164,70
3164,23
3164,3
3164,52
3165,73
3165,72
3166,5
3166,65
3167,70
3168,16
3168,23
3168,5
3168,33
3168,53
3169,48
3169,44
3170,79
3170,80
3171,68
3171,70
3172,70
3172,73
3172,45
3173,64
3173,7
3174,70
3174,5
3175,8
3175,71
3175,53
3176,64
3176,3
3176,52
3177,74
3178,17
3178,48
3178,71
3178,29
3178,9
3179,16
3179,53
3180,70
3180,69
3180,10
3180,53
3181,70
3182,31
3182,70
3182,67
3182,38
3182,19
3183,22
3183,6
3184,70
3184,64
3184,79
3184,50
3185,70
3186,70
3186,69
3186,10
3186,53
3187,6
3187,44
3188,70
3188,33
3188,65
3189,17
3189,31
3189,79
3190,68
3190,17
3190,36
3190,76
3190,45
3191,48
3191,64
3191,8
3191,54
3191,73
3191,76
3192,70
3193,36
3194,74
3194,60
3194,28
3195,67
3195,83
3195,73
3195,15
3196,70
3196,69
3197,50
3198,64
3199,31
3199,70
3199,20
3200,31
3200,67
3200,20
3200,82
3201,21
3201,54
3201,73
3202,17
3202,70
3203,68
3203,53
3204,70
3204,64
3205,74
3205,60
3206,5
3207,70
3207,32
3207,2
3208,3
3208,49
3209,16
3210,23
3210,71
3210,82
3210,10
3211,70
3212,17
3212,48
3212,9
3213,64
3213,20
3213,28
3213,18
3215,83
3215,45
3216,47
3217,26
3217,17
3217,12
3217,50
3218,70
3218,74
3219,31
3219,70
3220,70
3220,74
3220,69
3220,45
3221,74
3221,38
3221,18
3222,70
3222,20
3222,51
3223,70
3223,79
3223,80
3224,6
3224,48
3224,71
3224,9
3224,44
3225,22
3225,64
3226,47
3226,48
3227,48
3227,54
3227,73
3227,43
3228,70
3229,47
3229,48
3229,45
3230,5
3230,82
3231,31
3231,70
3231,42
3232,44
3232,76
3233,26
3233,31
3233,16
3234,71
3234,29
3234,18
3235,5
3235,50
3236,70
3236,49
3237,6
3237,64
3237,60
3237,28
3237,51
3237,82
3238,5
3238,20
3238,51
3239,61
3240,69
3240,10
3241,6
3241,59
3242,6
3242,50
3243,70
3243,71
3243,3
3244,26
3245,57
3246,17
3246,48
3246,8
3247,31
3248,31
3248,70
3248,67
3248,7
3248,73
3249,33
3249,76
3251,70
3251,74
3251,38
3252,70
3252,23
3252,54
3253,70
3253,74
3253,14
3253,82
3254,5
3254,51
3255,70
3256,31
3256,70
3256,74
3256,60
3256,32
3257,70
3257,69
3258,5
3258,14
3258,65
3259,70
3259,74
3260,6
3260,76
3261,45
3262,6
3262,70
3263,70
3263,8
3263,73
3263,15
3264,70
3264,10
3265,82
3266,60
3266,7
3266,28
3266,62
3267,70
3268,70
3268,69
3269,70
3269,73
3269,72
3270,6
3270,50
3271,31
3271,70
3272,70
3272,74
3272,51
3272,38
3273,17
3273,54
3274,70
3274,71
3275,70
3275,33
3275,2
3276,47
3276,48
3277,47
3278,22
3278,71
3278,74
3278,60
3278,28
3279,17
3279,14
3279,54
3280,31
3280,70
3280,20
3281,6
3282,64
3282,80
3283,70
3283,71
3283,18
3284,68
3284,48
3284,76
3285,17
3285,70
3286,31
3286,70
3286,3
3287,70
3288,70
3288,74
3288,51
3288,38
3289,51
3289,34
3290,68
3290,65
3290,50
3291,68
3291,6
3292,70
3293,64
3293,14
3294,6
3295,31
3295,64
3295,60
3295,82
3295,38
3295,69
3295,3
3296,5
3296,8
3296,40
3296,41
3297,47
3298,71
3298,53
3298,49
3299,71
3299,74
3299,59
3300,17
3300,31
3301,70
3301,5
3302,68
3302,76
3302,50
3303,70
3303,48
3304,70
3304,36
3305,47
3305,48
3305,56
3306,70
3306,16
3307,74
3307,54
3307,79
3308,71
3309,17
3309,31
3309,70
3309,64
3310,70
3310,64
3310,43
3311,33
3312,5
3312,8
3312,49
3313,70
3313,14
3313,20
3314,70
3314,67
3315,10
3316,16
3316,64
3316,45
3316,3
3317,47
3317,17
3317,54
3317,73
3318,70
3318,45
3319,16
3320,70
3320,5
3320,3
3321,78
3321,5
3321,53
3322,70
3322,60
3323,64
3323,5
3323,80
3324,6
3324,60
3324,61
3324,59
3325,70
3326,64
3326,45
3327,14
3327,33
3327,50
3328,17
3328,70
3328,38
3329,47
3329,17
3329,48
3330,17
3330,70
3330,48
3330,9
3331,68
3331,17
3332,64
3332,5
3332,82
3334,68
3334,9
3335,68
3335,17
3335,18
3336,17
3337,70
3337,60
3337,69
3338,59
3338,2
3339,70
3339,74
3340,47
3340,70
3340,48
3341,73
3341,45
3342,70
3342,74
3342,60
3343,64
3344,64
3344,60
3344,54
3344,20
3344,82
3344,61
3345,17
3345,84
3345,36
3345,50
3346,29
3346,53
3347,76
3348,70
3348,67
3348,42
3349,82
3349,62
3350,47
3350,70
3350,48
3350,45
3351,56
3352,48
3352,64
3353,47
3353,5
3353,40
3354,70
3354,82
3355,47
3355,48
3355,74
3355,9
3356,70
3356,83
3356,73
3357,70
3357,67
3357,9
3357,44
3358,47
3358,48
3359,26
3359,70
3360,16
3360,23
3360,71
3360,32
3361,17
3361,48
3361,64
3361,41
3362,17
3362,67
3362,9
3363,8
3363,73
3363,45
3363,72
3364,70
3365,17
3365,74
3366,31
3366,70
3366,74
3366,44
3367,47
3367,76
3367,45
3367,3
3367,52
3368,70
3368,67
3369,17
3369,43
3370,6
3370,31
3370,70
3371,47
3371,73
3371,76
3371,45
3371,10
3372,48
3372,64
3372,18
3372,43
3373,47
3373,5
3374,70
3374,73
3375,22
3375,70
3375,48
3375,67
3375,74
3375,9
3375,51
3376,64
3376,56
3376,45
3376,3
3377,47
3377,48
3378,31
3378,67
3379,17
3379,31
3379,70
3380,23
3380,5
3380,71
3380,79
3380,82
3380,19
3381,70
3381,67
3381,73
3381,15
3382,5
3382,54
3382,61
3383,70
3384,73
3385,17
3385,31
3385,70
3385,9
3386,18
3387,5
3387,82
3387,45
3387,3
3387,53
3388,60
3388,33
3388,19
3389,70
3389,67
3389,42
3390,17
3390,79
3391,17
3391,36
3392,6
3392,16
3393,79
3393,80
3393,45
3394,31
3395,73
3396,47
3397,74
3397,65
3398,64
3398,76
3399,15
3400,70
3400,73
3401,17
3401,70
3401,60
3401,54
3402,17
3402,70
3403,6
3403,23
3403,71
3403,79
3403,59
3404,6
3404,70
3404,44
3405,17
3405,70
3406,69
3406,3
3407,23
3407,65
3407,19
3408,70
3408,48
3408,8
3408,74
3408,54
3409,67
3409,76
3410,47
3410,48
3410,58
3411,70
3411,60
3411,65
3412,70
3412,18
3412,45
3413,31
3413,70
3413,67
3413,9
3413,69
3414,64
3414,40
3414,41
3415,31
3415,70
3415,67
3415,7
3415,54
3415,9
3415,73
3416,74
3417,19
3417,59
3418,54
3418,73
3419,61
3420,54
3421,17
3421,48
3422,31
3422,54
3422,20
3422,82
3422,61
3422,59
3423,5
3424,47
3424,17
3424,48
3424,54
3425,70
3425,16
3425,3
3426,64
3427,47
3427,48
3427,73
3428,70
3428,74
3428,51
3429,70
3429,64
3429,65
3430,84
3430,71
3430,29
3430,49
3431,70
3431,48
3432,67
3432,73
3432,45
3432,15
3433,78
3433,70
3433,28
3433,59
3433,2
3434,47
3434,48
3434,60
3435,47
3435,17
3435,64
