251247,Action Drafting,Contracts,End Game Bonuses,Income,Network and Route Building,Solo / Solitaire Game,Turn Order: Stat-Based,Variable Player Powers,Variable Set-up,Worker Placement,
125153,Commodity Speculation,Investment,Set Collection,Solo / Solitaire Game,Worker Placement
35677,Automatic Resource Growth,End Game Bonuses,Increase Value of Unchosen Resources,Loans,Ownership,Solo / Solitaire Game,Worker Placement
28720,Hand Management,Income,Loans,Market,Network and Route Building,Tech Trees / Tech Tracks,Turn Order: Stat-Based
120677,End Game Bonuses,Hexagon Grid,Income,Increase Value of Unchosen Resources,Network and Route Building,Tech Trees / Tech Tracks,Turn Order: Pass Order,Variable Player Powers,Variable Set-up,Victory Points as a Resource,
177736,Automatic Resource Growth,Dice Rolling,Grid Coverage,Income,Push Your Luck,Solo / Solitaire Game,Tile Placement,Turn Order: Pass Order,Worker Placement
102680,Area Movement,Hand Management,Mancala,Open Drafting,Set Collection
148228,Contracts,Open Drafting,Race,Set Collection,
128882,Finale Ending,Hidden Roles,Roles with Asymmetric Information,Simultaneous Action Selection,Team-Based Game,Traitor Game,Variable Player Powers,Voting,
215,Hand Management,Ladder Climbing,Predictive Bid,Team-Based Game,Trick-taking
102794,Automatic Resource Growth,Increase Value of Unchosen Resources,Solo / Solitaire Game,Tile Placement,Turn Order: Claim Action,Worker Placement,
150145,Predictive Bid,Trick-taking,
203993,Dice Rolling,Open Drafting,Variable Player Powers,Worker Placement,Worker Placement with Dice Workers
182874,Action Drafting,Contracts,Dice Rolling,End Game Bonuses,Hand Management,Once-Per-Game Abilities,Set Collection,Variable Set-up,
150376,Action Points,Area Movement,Dice Rolling,Hand Management,Narrative Choice / Paragraph,Push Your Luck,Semi-Cooperative Game,Storytelling,Trading,Traitor Game,Variable Player Powers,Voting,
162886,Action Retrieval,Area Majority / Influence,Automatic Resource Growth,Campaign / Battle Card Driven,Cooperative Game,Hand Management,Modular Board,Set Collection,Simultaneous Action Selection,Solo / Solitaire Game,Variable Player Powers,Variable Set-up,
205059,Area Movement,Cooperative Game,Dice Rolling,Hand Management,Map Addition,Modular Board,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Stat Check Resolution,Team-Based Game,Traitor Game,Variable Player Powers
171623,Contracts,Dice Rolling,Income,Point to Point Movement,Resource to Move,Turn Order: Claim Action,Variable Player Powers,Variable Set-up,Worker Placement with Dice Workers
146021,Action Points,Cooperative Game,Dice Rolling,Point to Point Movement,Role Playing,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers,
28720,Hand Management,Income,Loans,Market,Network and Route Building,Tech Trees / Tech Tracks,Turn Order: Stat-Based
40834,"Deck, Bag, and Pool Building",Delayed Purchase,Hand Management
117959,Area Majority / Influence,Dice Rolling,
121921,Action Queue,Area Movement,Cooperative Game,Dice Rolling,Die Icon Resolution,Events,Hexagon Grid,Map Addition,Movement Points,Narrative Choice / Paragraph,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Tile Placement,Turn Order: Progressive,Variable Player Powers,Worker Placement,
4098,Auction/Bidding,Catch the Leader,Connections,Dice Rolling,Loans,Network and Route Building,Pick-up and Deliver,Player Elimination,Scenario / Mission / Campaign Game,Selection Order Bid,Tile Placement,Turn Order: Auction,Victory Points as a Resource
193738,"Deck, Bag, and Pool Building",Hand Management,Ownership,Point to Point Movement,Set Collection,Track Movement,Variable Set-up
196340,Contracts,End Game Bonuses,Grid Movement,Modular Board,Network and Route Building,Set Collection,Variable Set-up,Worker Placement,"Worker Placement, Different Worker Types"
46213,Paper-and-Pencil
169786,Card Play Conflict Resolution,Contracts,End Game Bonuses,Force Commitment,Grid Movement,Hexagon Grid,King of the Hill,Movement Points,Narrative Choice / Paragraph,Solo / Solitaire Game,Take That,Tech Trees / Tech Tracks,Variable Player Powers,Variable Set-up,Victory Points as a Resource,Zone of Control,
187645,Area Majority / Influence,Area Movement,Area-Impulse,Card Play Conflict Resolution,Contracts,Delayed Purchase,Dice Rolling,Die Icon Resolution,Events,Hand Management,Hidden Movement,Income,Once-Per-Game Abilities,Simulation,Take That,Team-Based Game,Variable Player Powers,Variable Set-up,
2651,Auction/Bidding,Auction: Turn Order Until Pass,Catch the Leader,Income,Market,Network and Route Building,Turn Order: Stat-Based
175914,Delayed Purchase,Income,Market,Modular Board,Open Drafting,Simultaneous Action Selection,Victory Points as a Resource
62219,Action Queue,Area Majority / Influence,End Game Bonuses,Grid Movement,Hexagon Grid,Map Addition,Open Drafting,Take That,Tile Placement,Turn Order: Claim Action,Variable Player Powers,Worker Placement,
68448,Closed Drafting,Hand Management,Set Collection,Simultaneous Action Selection,Variable Player Powers
221107,Cooperative Game,Hand Management,Legacy Game,Pick-up and Deliver,Point to Point Movement,Set Collection,Trading,Variable Player Powers,
216132,Commodity Speculation,Contracts,Dice Rolling,Market,Modular Board,Network and Route Building,Solo / Solitaire Game,Turn Order: Pass Order,Variable Player Powers,Variable Set-up,
247030,Hand Management,Open Drafting,Tile Placement
118,Auction/Bidding,Auction: English,Auction: Once Around,Auction: Sealed Bid,Auction: Turn Order Until Pass,Commodity Speculation,Hand Management,Victory Points as a Resource,
18602,Action Queue,Ownership,Turn Order: Claim Action,Turn Order: Pass Order,Variable Set-up,Worker Placement,
118,Auction/Bidding,Auction: English,Auction: Once Around,Auction: Sealed Bid,Auction: Turn Order Until Pass,Commodity Speculation,Hand Management,Victory Points as a Resource,
108745,Closed Drafting,Dice Rolling,Hand Management,Open Drafting,Take That,Victory Points as a Resource,
115746,Area Majority / Influence,Area Movement,Campaign / Battle Card Driven,Card Play Conflict Resolution,Dice Rolling,Events,Hand Management,Hidden Movement,Movement Points,Simulation,Team-Based Game,Variable Set-up,
2093,Hand Management,Set Collection,
157354,Auction/Bidding,Constrained Bidding,End Game Bonuses,Hidden Victory Points,Mancala,Modular Board,Set Collection,Square Grid,Take That,Turn Order: Auction,Variable Player Powers,Variable Set-up,Victory Points as a Resource
229853,Area Movement,Rondel,Set Collection,Solo / Solitaire Game,Tile Placement,Track Movement,Variable Set-up,Worker Placement with Dice Workers,
144733,End Game Bonuses,Worker Placement,
161970,Action Drafting,Constrained Bidding,Deduction,End Game Bonuses,Events,Hand Management,Open Drafting,Turn Order: Progressive,
183394,Contracts,Hand Management,Solo / Solitaire Game,Turn Order: Auction,Victory Points as a Resource,Worker Placement,"Worker Placement, Different Worker Types"
104006,Area Majority / Influence,Contracts,Set Collection,Turn Order: Claim Action,Worker Placement,"Worker Placement, Different Worker Types",
39683,Contracts,Income,Loans,Market,Open Drafting,Set Collection,Solo / Solitaire Game,Turn Order: Progressive,
175640,Area Majority / Influence,Variable Phase Order,Worker Placement
164928,Contracts,"Deck, Bag, and Pool Building",End Game Bonuses,Events,Point to Point Movement,Simultaneous Action Selection,Tech Trees / Tech Tracks,Turn Order: Progressive,Variable Set-up
191189,Chit-Pull System,Cooperative Game,"Deck, Bag, and Pool Building",Delayed Purchase,Hand Management,Open Drafting,Solo / Solitaire Game,Variable Phase Order,Variable Player Powers,Variable Set-up,
124361,Action Retrieval,Advantage Token,Auction: Dutch,"Deck, Bag, and Pool Building",End Game Bonuses,Hand Management,Hidden Victory Points,Movement Points,Open Drafting,Point to Point Movement,Set Collection,Variable Set-up,
14996,Connections,End Game Bonuses,Hand Management,Network and Route Building,Open Drafting,Push Your Luck,Set Collection
266192,Contracts,Dice Rolling,End Game Bonuses,Hand Management,Once-Per-Game Abilities,Open Drafting,Set Collection,Solo / Solitaire Game,Turn Order: Progressive
269385,Campaign / Battle Card Driven,Cooperative Game,"Deck, Bag, and Pool Building",Modular Board,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers
249259,Area Majority / Influence,"Deck, Bag, and Pool Building",Delayed Purchase,Grid Movement,Hand Management,Hexagon Grid,Scenario / Mission / Campaign Game,Take That,Team-Based Game,Turn Order: Claim Action,Variable Player Powers
104162,Action Points,Cooperative Game,Dice Rolling,Grid Movement,Hand Management,Line of Sight,Map Addition,Modular Board,Movement Points,Multiple Maps,Scenario / Mission / Campaign Game,Stat Check Resolution,Team-Based Game,Variable Player Powers,
161614,Auction/Bidding,Auction: Fixed Placement,Commodity Speculation,Constrained Bidding,Investment,Market,Open Drafting,Stock Holding,Victory Points as a Resource
178900,Communication Limits,Memory,Push Your Luck,Team-Based Game,
73439,Area Majority / Influence,Dice Rolling,End Game Bonuses,Hidden Victory Points,Income,Ownership,Set Collection,Solo / Solitaire Game,Turn Order: Progressive,Variable Set-up,Worker Placement with Dice Workers,"Worker Placement, Different Worker Types",
28143,Action Drafting,Follow,Hand Management,Set Collection,Simultaneous Action Selection,Turn Order: Role Order,Variable Phase Order,Variable Player Powers,
59959,Hidden Movement,Memory,Point to Point Movement,Secret Unit Deployment,Team-Based Game
244521,Catch the Leader,"Deck, Bag, and Pool Building",Delayed Purchase,Dice Rolling,Events,Market,Push Your Luck,Variable Set-up,
103343,Area Majority / Influence,Area Movement,Auction/Bidding,Auction: Sealed Bid,Card Play Conflict Resolution,Hand Management,Order Counters,Player Elimination,Prisoner's Dilemma,Simultaneous Action Selection,Variable Player Powers
13,Dice Rolling,Hexagon Grid,Income,Modular Board,Network and Route Building,Race,Random Production,Trading,Variable Set-up
126042,Events,Open Drafting,Turn Order: Pass Order,Variable Player Powers,
237182,Action Queue,Action Retrieval,Area Majority / Influence,Area Movement,Dice Rolling,Hand Management,Point to Point Movement,Race,Sudden Death Ending,Variable Player Powers,Variable Set-up
188,Enclosure,Square Grid,
132531,Action Retrieval,Contracts,"Deck, Bag, and Pool Building",Dice Rolling,Follow,Simultaneous Action Selection,Variable Phase Order,Variable Player Powers,Worker Placement with Dice Workers
54,Action Points,Area Majority / Influence,Auction/Bidding,Grid Movement,Hexagon Grid,Layering,Map Addition,Modular Board,Set Collection,Tile Placement,
822,Area Majority / Influence,Map Addition,Tile Placement
156129,Communication Limits,Deduction,Events,Finale Ending,Hidden Roles,Storytelling,Team-Based Game,Traitor Game,Variable Set-up
146508,Cooperative Game,Dice Rolling,Move Through Deck,Narrative Choice / Paragraph,Storytelling,Variable Player Powers,
5,Hand Management,Investment,Market,Square Grid,Stock Holding,Tile Placement,Victory Points as a Resource
12,Auction/Bidding,Auction: Once Around,Closed Economy Auction,Constrained Bidding,Push Your Luck,Set Collection,
25021,Action Points,Card Play Conflict Resolution,Force Commitment,Hand Management,Point to Point Movement,Secret Unit Deployment,Turn Order: Auction,Variable Set-up,
7854,Catch the Leader,Grid Movement,Pattern Building
156943,Income,Open Drafting,Set Collection
163068,Action Points,Action Queue,Catch the Leader,Dice Rolling,Simultaneous Action Selection,Tile Placement,Turn Order: Stat-Based,Worker Placement,"Worker Placement, Different Worker Types"
83330,Area Movement,Dice Rolling,Hand Management,Modular Board,Pick-up and Deliver,Role Playing,Scenario / Mission / Campaign Game,Team-Based Game,Variable Player Powers
113924,Action Points,Cooperative Game,Dice Rolling,Grid Movement,Hand Management,Modular Board,Player Elimination,Scenario / Mission / Campaign Game,Variable Player Powers
18833,Area Movement,Card Play Conflict Resolution,Hand Management,Secret Unit Deployment,Simultaneous Action Selection,Variable Player Powers,
42,Area Majority / Influence,Connections,Hand Management,Highest-Lowest Scoring,Income,Set Collection,Square Grid,Tile Placement,
199792,Contracts,End Game Bonuses,Hand Management,Income,Open Drafting,Ownership,Set Collection,Solo / Solitaire Game,Variable Set-up,Worker Placement,
155426,Auction: Dutch,End Game Bonuses,Hidden Victory Points,"I Cut, You Choose",Pattern Building,Set Collection,Tile Placement,Turn Order: Progressive,
30549,Action Points,Cooperative Game,Hand Management,Point to Point Movement,Set Collection,Trading,Variable Player Powers
72125,Area Majority / Influence,Dice Rolling,Grid Movement,Hexagon Grid,Map Addition,Modular Board,Player Elimination,Tile Placement,Variable Phase Order,Variable Player Powers,
191189,Chit-Pull System,Cooperative Game,"Deck, Bag, and Pool Building",Delayed Purchase,Hand Management,Open Drafting,Solo / Solitaire Game,Variable Phase Order,Variable Player Powers,Variable Set-up,
110327,Contracts,Hidden Roles,Increase Value of Unchosen Resources,Ownership,Set Collection,Take That,Turn Order: Claim Action,Worker Placement,
15987,Cooperative Game,Dice Rolling,Events,Finale Ending,Hand Management,Lose a Turn,Point to Point Movement,Role Playing,Solo / Solitaire Game,Stat Check Resolution,Variable Player Powers
929,Hand Management,Ladder Climbing,
39856,Race,Simultaneous Action Selection,Storytelling,Targeted Clues,Voting
161533,Area Majority / Influence,Hand Management,Open Drafting,Solo / Solitaire Game,Tile Placement
47,Enclosure,Income,Investment,Negotiation,Set Collection,Tile Placement,Trading,Victory Points as a Resource,
150145,Predictive Bid,Trick-taking,
159675,Automatic Resource Growth,Highest-Lowest Scoring,Income,Set Collection,Solo / Solitaire Game,Turn Order: Claim Action,Turn Order: Progressive,Worker Placement,
171905,"Deck, Bag, and Pool Building",Open Drafting,Point to Point Movement
172308,Area Movement,Follow,Hand Management,Pick-up and Deliver,Set Collection,Simultaneous Action Selection,Variable Phase Order
230802,End Game Bonuses,Open Drafting,Pattern Building,Tile Placement,Turn Order: Claim Action
245638,Action Drafting,Auction/Bidding,Dice Rolling,End Game Bonuses,Income,Open Drafting,Point to Point Movement,Set Collection,Tech Trees / Tech Tracks,Turn Order: Stat-Based,Variable Set-up,Worker Placement with Dice Workers,
225694,Communication Limits,Targeted Clues,Team-Based Game
182694,Auction/Bidding,Modular Board,Player Elimination,Simultaneous Action Selection,Variable Player Powers
133038,Cooperative Game,"Deck, Bag, and Pool Building",Dice Rolling,Hand Management,Move Through Deck,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Variable Player Powers
109276,Action Points,Commodity Speculation,Variable Phase Order,Worker Placement,
148949,Contracts,Dice Rolling,Grid Movement,Modular Board,Network and Route Building,Pick-up and Deliver,Race,Variable Set-up,Worker Placement
70149,Increase Value of Unchosen Resources,Modular Board,Network and Route Building,Worker Placement,"Worker Placement, Different Worker Types"
463,Betting and Bluffing,Closed Drafting,Deck Construction,Hand Management,Interrupts,Player Elimination,Take That
40692,Area Majority / Influence,Area Movement,Auction: Dutch Priority,Dice Rolling,Hidden Victory Points,Increase Value of Unchosen Resources,Variable Player Powers,Variable Set-up,Victory Points as a Resource
147949,Hidden Roles,Role Playing,Roles with Asymmetric Information,Traitor Game,Variable Player Powers,Voting,
15817,Auction/Bidding,Auction: Turn Order Until Pass,Betting and Bluffing,Commodity Speculation,Dice Rolling,Loans,Worker Placement
170216,Action Points,Area Majority / Influence,Area Movement,Card Play Conflict Resolution,Closed Drafting,Hand Management,Map Reduction,Memory,Open Drafting,Simultaneous Action Selection,
129622,Deduction,Hand Management,Player Elimination,Score-and-Reset Game,Take That
233398,Area Majority / Influence,Open Drafting,Point to Point Movement,Set Collection,Tech Trees / Tech Tracks
760,Card Play Conflict Resolution,Hand Management,Melding and Splaying,Set Collection,
131904,"Deck, Bag, and Pool Building",Hand Management,Open Drafting,Variable Player Powers,
555,Auction/Bidding,End Game Bonuses,Grid Coverage,Tile Placement,Victory Points as a Resource
216788,Dice Rolling,Income,Pattern Building,Solo / Solitaire Game,Tile Placement,Worker Placement,
2653,Action Points,Dice Rolling,Grid Movement,Hexagon Grid,Map Reduction,Memory,Modular Board,Secret Unit Deployment,Take That
163412,Grid Coverage,Income,Open Drafting,Square Grid,Tile Placement,Time Track,Turn Order: Stat-Based,Victory Points as a Resource,
43015,Action Points,Area Majority / Influence,End Game Bonuses,Network and Route Building,Ownership,Tech Trees / Tech Tracks,
93,Action Drafting,Area Majority / Influence,Area Movement,Auction/Bidding,Hand Management,Memory,Open Drafting,Selection Order Bid,Simultaneous Action Selection,Turn Order: Progressive,Turn Order: Stat-Based
146886,Area Majority / Influence,Automatic Resource Growth,Contracts,Dice Rolling,Hand Management,Hidden Victory Points,Income,Multi-Use Cards,Open Drafting,Simultaneous Action Selection,Solo / Solitaire Game,Variable Player Powers,Victory Points as a Resource
34635,Contracts,Dice Rolling,End Game Bonuses,Set Collection,Turn Order: Progressive,Worker Placement,
181960,Action Points,Hand Management,Set Collection
274364,Action/Event,Campaign / Battle Card Driven,Connections,Hand Management,Once-Per-Game Abilities,Take That,Tug of War
188920,Action Points,Cooperative Game,Dice Rolling,Events,Grid Movement,Narrative Choice / Paragraph,Push Your Luck,Role Playing,Scenario / Mission / Campaign Game,Simulation,Solo / Solitaire Game,Storytelling,Variable Player Powers,Worker Placement,
123260,Auction: Dutch,Catch the Leader,End Game Bonuses,Hexagon Grid,Open Drafting,Set Collection,Tile Placement
122515,Auction/Bidding,Auction: Fixed Placement,Constrained Bidding,End Game Bonuses,Hexagon Grid,Modular Board,Multiple-Lot Auction,Network and Route Building,Ownership,Set Collection,Tile Placement,Turn Order: Auction,Variable Set-up,Worker Placement,"Worker Placement, Different Worker Types"
246192,Contracts,Open Drafting,
9216,Auction/Bidding,Auction: Once Around,Hand Management,Push Your Luck,Tech Trees / Tech Tracks
206941,Open Drafting,Set Collection,Variable Set-up
4098,Auction/Bidding,Catch the Leader,Connections,Dice Rolling,Loans,Network and Route Building,Pick-up and Deliver,Player Elimination,Scenario / Mission / Campaign Game,Selection Order Bid,Tile Placement,Turn Order: Auction,Victory Points as a Resource
432,Hand Management,Kill Steal,Score-and-Reset Game,Simultaneous Action Selection,
247763,End Game Bonuses,Hand Management,Income,Network and Route Building,Solo / Solitaire Game,Turn Order: Stat-Based,Worker Placement
147020,"Deck, Bag, and Pool Building",Delayed Purchase,Hand Management,Open Drafting,Take That
209685,Action Retrieval,Contracts,"Deck, Bag, and Pool Building",Hand Management,Increase Value of Unchosen Resources,Open Drafting,Set Collection
25554,Area Majority / Influence,Open Drafting,Point to Point Movement
34119,Dice Rolling,Narrative Choice / Paragraph,Point to Point Movement,Role Playing,Solo / Solitaire Game,Storytelling,Variable Player Powers
5,Hand Management,Investment,Market,Square Grid,Stock Holding,Tile Placement,Victory Points as a Resource
201808,"Deck, Bag, and Pool Building",Delayed Purchase,End Game Bonuses,Movement Points,Open Drafting,Player Elimination,Point to Point Movement,Push Your Luck,Variable Set-up
11,Hand Management,Melding and Splaying,Negotiation,Set Collection,Trading
127398,Area Movement,Cooperative Game,Dice Rolling,Scenario / Mission / Campaign Game,Variable Player Powers
1382,Betting and Bluffing,Roll / Spin and Move,
66589,Advantage Token,Area Movement,Market,Rondel,
165948,Area Majority / Influence,Hand Management,Variable Phase Order,Worker Placement,
155873,Auction: Turn Order Until Pass,Income,Market,Network and Route Building,
5,Hand Management,Investment,Market,Square Grid,Stock Holding,Tile Placement,Victory Points as a Resource
9217,Income,Open Drafting,Set Collection
213460,Cooperative Game,Elapsed Real Time Ending,Scenario / Mission / Campaign Game,Storytelling,
481,Area Majority / Influence,Dice Rolling,Hand Management,Modular Board,Team-Based Game,Track Movement,Turn Order: Auction
421,Auction/Bidding,Hexagon Grid,Investment,Market,Network and Route Building,Ownership,Single Loser Game,Stock Holding,Tile Placement,Victory Points as a Resource,
227789,Grid Coverage,Highest-Lowest Scoring,Once-Per-Game Abilities,Rondel,Tile Placement,Track Movement,Turn Order: Claim Action,Turn Order: Pass Order,
219513,Grid Coverage,Open Drafting,Set Collection,Tile Placement,
223321,Cooperative Game,Solo / Solitaire Game,Storytelling
244711,Action Retrieval,"Deck, Bag, and Pool Building",End Game Bonuses,Hand Management,Income,Open Drafting,Point to Point Movement,Solo / Solitaire Game,Tech Trees / Tech Tracks,Tile Placement,Turn Order: Progressive,Variable Set-up,
46396,Grid Coverage,Real-Time,
236457,Open Drafting,Solo / Solitaire Game,Variable Player Powers,Worker Placement,
244992,Communication Limits,Cooperative Game,
9209,Connections,Contracts,End Game Bonuses,Hand Management,Network and Route Building,Open Drafting,Push Your Luck,Set Collection,
115,Dice Rolling,Hand Management,Negotiation,Roll / Spin and Move,Set Collection,Take That,
811,Set Collection,Tile Placement,
3,Area Majority / Influence,Hand Management,Hexagon Grid,Once-Per-Game Abilities,Set Collection,Tile Placement,
33160,Area Majority / Influence,Hand Management,Open Drafting,Set Collection,Tech Trees / Tech Tracks
221194,Action Points,Dice Rolling,Income,Set Collection,Tile Placement,Worker Placement,
27833,Auction/Bidding,Loans,Network and Route Building,Ownership,Pick-up and Deliver,Tile Placement,
91,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement
180263,Cooperative Game,Grid Movement,Hand Management,Map Addition,Modular Board,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Storytelling,Variable Player Powers
172386,Action Queue,Area Majority / Influence,"Deck, Bag, and Pool Building",Hand Management,Investment,Open Drafting,Simultaneous Action Selection,Stock Holding,Turn Order: Claim Action,Variable Player Powers,
96913,Area Majority / Influence,Auction/Bidding,Voting,Worker Placement,"Worker Placement, Different Worker Types"
199561,Contracts,Dice Rolling,End Game Bonuses,Grid Coverage,Open Drafting,Pattern Building,Set Collection,Solo / Solitaire Game,Turn Order: Progressive,Variable Set-up,
16747,Dice Rolling,Flicking,
51,Grid Movement,Modular Board,
129622,Deduction,Hand Management,Player Elimination,Score-and-Reset Game,Take That
268665,Set Collection
271319,Area Majority / Influence,Dice Rolling,
153938,Betting and Bluffing,Dice Rolling,End Game Bonuses,Roll / Spin and Move,Track Movement,Variable Set-up,
176494,Auction/Bidding,Catch the Leader,Set Collection,Tile Placement,Turn Order: Progressive
283948,Contracts,Dice Rolling,Point to Point Movement,Resource to Move,Variable Player Powers,Worker Placement,Worker Placement with Dice Workers
271320,Dice Rolling,End Game Bonuses,Grid Coverage,Set Collection,Solo / Solitaire Game,Team-Based Game,Tile Placement,Worker Placement with Dice Workers,
127060,Dice Rolling,Set Collection,Worker Placement,Worker Placement with Dice Workers,
37111,Area Movement,Dice Rolling,Hand Management,Hidden Roles,Once-Per-Game Abilities,Role Playing,Team-Based Game,Traitor Game,Variable Player Powers,Variable Set-up,Voting
244522,Dice Rolling,Highest-Lowest Scoring,Paper-and-Pencil,Re-rolling and Locking,Solo / Solitaire Game
180511,Action Points,Auction/Bidding,Open Drafting,Solo / Solitaire Game,
170587,Team-Based Game,Traitor Game,
118048,End Game Bonuses,Modular Board,Open Drafting,Set Collection,Square Grid,Turn Order: Progressive,Worker Placement
40628,Contracts,Mancala,Once-Per-Game Abilities,Rondel,Set Collection
190082,Hidden Movement,Point to Point Movement,Secret Unit Deployment,Team-Based Game,
232832,Action Retrieval,Contracts,"Deck, Bag, and Pool Building",Hand Management,Increase Value of Unchosen Resources,Open Drafting,Set Collection
101721,Deck Construction,Dice Rolling,Grid Movement,Line of Sight,Simultaneous Action Selection,Turn Order: Progressive,Variable Player Powers
155703,Action Points,Hand Management,Push Your Luck,Secret Unit Deployment,Simulation,Simultaneous Action Selection,Take That
128621,Hand Management,Turn Order: Progressive,Worker Placement
175117,Betting and Bluffing,Dice Rolling,Hidden Victory Points,Push Your Luck,
198994,Deck Construction,"Deck, Bag, and Pool Building",Hand Management,Take That,
198928,Action Points,Cooperative Game,Hand Management,Network and Route Building,Point to Point Movement,Set Collection,Solo / Solitaire Game,Trading,Variable Player Powers
124708,Area Movement,Cooperative Game,Dice Rolling,Role Playing,Scenario / Mission / Campaign Game,Storytelling,Variable Player Powers
184267,Closed Drafting,Contracts,Delayed Purchase,End Game Bonuses,Hand Management,Hexagon Grid,Income,Movement Points,Moving Multiple Units,Set Collection,Solo / Solitaire Game,Tech Trees / Tech Tracks,Tile Placement,Variable Phase Order,Worker Placement
189932,Area Majority / Influence,Connections,"Deck, Bag, and Pool Building",Delayed Purchase,Variable Set-up,Zone of Control,
8217,Action Drafting,Follow,Hand Management,Set Collection,Variable Phase Order
167355,Campaign / Battle Card Driven,Cooperative Game,Dice Rolling,Hand Management,Hidden Roles,Modular Board,Player Elimination,Semi-Cooperative Game,Solo / Solitaire Game,Team-Based Game,Traitor Game,Variable Player Powers,
54043,Hand Management,Hidden Victory Points,Market,Open Drafting,Score-and-Reset Game,Set Collection,
128271,Area Majority / Influence,Layering,Open Drafting,Simultaneous Action Selection,Solo / Solitaire Game,Tile Placement,
56933,Hand Management
39242,Betting and Bluffing,Commodity Speculation,Simulation,Stock Holding,
40237,Betting and Bluffing,Dice Rolling,Hand Management
103885,Action Queue,Critical Hits and Failures,Dice Rolling,Line of Sight,Movement Template,Player Elimination,Simulation,Simultaneous Action Selection,Variable Player Powers
233867,Bingo,Contracts,Paper-and-Pencil,Pattern Building,Solo / Solitaire Game
171499,Area Majority / Influence,Hand Management,Map Addition,Tile Placement,
215471,Hand Management,Open Drafting,Set Collection
35570,Action Points,Auction/Bidding,Dice Rolling,Time Track,
8129,Hand Management,Predictive Bid,Trick-taking
88,Action Points,Area Majority / Influence,Enclosure,Grid Movement,Hand Management,Square Grid,Three Dimensional Movement,Tile Placement,
146652,Cooperative Game,"Deck, Bag, and Pool Building",Delayed Purchase,Events,Hidden Roles,Open Drafting,Player Elimination,Solo / Solitaire Game,Team-Based Game,Variable Player Powers,
